,True NSB Background,True gain,ADC noise,Baseline mean,Offset,Baseline mean - offset,Signal Variance,Signal mean,Baseline/Var,Var/(Mean - Offset)
1385,943.9701552486744,5.545454545454546,1.0,199.483985480778,199.27875,0.20523548077798637,1.097227961138617,199.4992238151767,5.3461904198014585,2.197867825576937
1082,465.3499083564233,5.545454545454546,1.0,199.4994893521296,199.27875,0.22073935212958418,1.084710844129914,199.4985122975405,4.913989434440031,2.175895859503486
1078,3766.690469622064,5.545454545454546,1.0,199.5038448194109,199.27875,0.22509481941088438,1.0828283593495864,199.50163183642317,4.810543228776,2.1586117162550305
1076,162311983.2454485,5.545454545454546,1.0,218.1171572900713,199.27875,18.838407290071302,90.0589621715605,219.28977938441972,4.78060383687668,4.438636836076972
1075,3884.3246947024018,5.545454545454546,1.0,199.50043285645648,199.27875,0.2216828564564821,1.086638806746287,199.50121902600588,4.901771946265055,2.1679919363905586
1094,16997.457865546614,5.545454545454546,1.0,199.50058251075444,199.27875,0.22183251075443877,1.095222479787366,199.5023965864256,4.9371594635185865,2.179995862590479
1158,19222.343949420458,5.545454545454546,1.0,199.50424228900653,199.27875,0.22549228900652452,1.0893141601084642,199.5032857514504,4.83082665446243,2.164404926960935
1098,4392.764252361694,5.545454545454546,1.0,199.4954178299439,199.27875,0.21666782994390132,1.0875236999810791,199.49850306960903,5.01931320520751,2.1815787430035543
1355,18640.20787366919,5.545454545454546,1.0,199.50493491141236,199.27875,0.22618491141236063,1.1019856060743278,199.5041528035009,4.872056226886344,2.185816677844557
1134,1003.8514464001432,5.545454545454546,1.0,200.1975,199.27875,0.9187499999999886,3.3778999999999995,200.11,3.676625850340181,3.0431531531531153
1143,2148920590.8128653,5.545454545454546,1.0,459.9154916025192,199.27875,260.6367416025192,1190.4196894304932,461.5724022793162,4.567351794344973,4.533681678260165
1131,62564389.63259316,5.545454545454546,1.0,205.9658182974231,199.27875,6.68706829742311,35.18928425391787,207.1603223923093,5.262288747294267,4.312241914251089
1121,8574761251.066391,5.545454545454546,1.0,1235.129314955513,199.27875,1035.8505649555132,4879.14329944512,1244.9689633110067,4.7102772007028495,4.664711354340983
1341,172608337.5020432,5.545454545454546,1.0,219.33480722744625,199.27875,20.056057227446246,94.86617114704494,220.49888933097935,4.730050880450361,4.412608004374682
1115,3694985.0690982207,5.545454545454546,1.0,199.77164125900416,199.27875,0.4928912590041534,3.093433525072566,199.9474488347072,6.276097351214132,3.2650138052347706
1114,35556.43387382846,5.545454545454546,1.0,199.504517438127,199.27875,0.22576743812700784,1.1092335638035913,199.50617834998368,4.913168936166873,2.1913887937707015
1152,14743967.240682123,5.545454545454546,1.0,200.61717006654456,199.27875,1.3384200665445576,9.344550249611109,201.31518687664465,6.981776860037848,4.036196967025824
1109,153.80777765887154,5.545454545454546,1.0,199.50099455108975,199.27875,0.2222445510897444,1.0861400152483,199.4991301739652,4.887139009359589,2.1760656275691916
1108,215.71970432865496,5.545454545454546,1.0,199.835,199.27875,0.5562500000000057,1.6019000000000003,199.91,2.8798202247190723,1.7603296703296774
1345,361073813.9203204,5.545454545454546,1.0,242.4192805543948,199.27875,43.140530554394786,200.55733401827175,243.60328222189787,4.6489306330017,4.496470305044247
1154,2036.329627853186,5.545454545454546,1.0,199.5023932311095,199.27875,0.22364323110949158,1.090316690723429,199.5004116478226,4.875250126348023,2.1788395523318234
1155,49868.891671104815,5.545454545454546,1.0,199.5060239806893,199.27875,0.22727398068929006,1.1118426378683577,199.50714649609415,4.892080626635285,2.1923500338291704
1346,5793.462902614208,5.545454545454546,1.0,199.50077685268508,199.27875,0.22202685268507594,1.08521599485038,199.50260679914985,4.887769122186567,2.1591749190142533
1349,442666.6405175334,5.545454545454546,1.0,199.53383645870284,199.27875,0.2550864587028343,1.3206823159156311,199.55289079143293,5.177390923185672,2.3886856796670695
1351,973.450463919428,5.545454545454546,1.0,199.60125,199.27875,0.3224999999999909,1.8571,199.73,5.758449612403263,2.543972602739762
1327,411.48808287049496,5.545454545454546,1.0,199.498399070186,199.27875,0.21964907018599433,1.0848358795787334,199.49892621475703,4.938950475229039,2.174341310381984
1312,4099093390.2233353,5.545454545454546,1.0,696.5243816854944,199.27875,497.2456316854944,2290.443303965548,699.5475117464761,4.606261288212266,4.575875916301912
1174,4052093.573222093,5.545454545454546,1.0,199.8003870136207,199.27875,0.5216370136207047,3.3444291416100027,199.99594038160413,6.411410721022609,3.3580615902161126
1072,350138930.3470579,5.545454545454546,1.0,240.99516692092524,199.27875,41.71641692092524,193.17393072296903,242.14902218747687,4.630645318583717,4.47690169857508
1290,936740647.1887628,5.545454545454546,1.0,312.3754253723883,199.27875,113.09667537238829,517.6610741841367,313.7003059082275,4.577155539538697,4.513162106109123
1185,93314668.27566528,5.545454545454546,1.0,209.64983794602333,199.27875,10.371087946023323,51.66456262239751,210.82652926568852,4.9815952666959795,4.368531245450707
1434,1198020106.27764,5.545454545454546,1.0,344.52221088115743,199.27875,145.24346088115743,658.3278732435984,345.7363025818306,4.532581840515781,4.486469003650054
1039,1732731292.6214998,5.545454545454546,1.0,409.3622398280516,199.27875,210.0834898280516,957.7692662123223,410.8226991902429,4.558993507753675,4.521561050225913
1435,14574.914307212275,5.545454545454546,1.0,199.5050112965595,199.27875,0.22626129655949967,1.0887336784040806,199.5029948296516,4.811842303386508,2.164502722936867
1038,1067.5313417871705,5.545454545454546,1.0,199.49610526927077,199.27875,0.21735526927076876,1.0829767817557925,199.49780600494609,4.982519105192163,2.175499634386862
1436,4259.732268837781,5.545454545454546,1.0,199.5059651152044,199.27875,0.22721511520438753,1.0846594959552518,199.50200615438143,4.7737118852307185,2.1606497977933303
1440,131.88649719819253,5.545454545454546,1.0,199.49558413317337,199.27875,0.2168341331733643,1.0852466819013724,199.49749650069987,5.004962392307905,2.181415709205333
1441,2889135.7389103244,5.545454545454546,1.0,199.71531905638116,199.27875,0.4365690563811597,2.668437438786175,199.8552991059821,6.1122917435000605,3.1198880252798746
1448,470747.45412852097,5.545454545454546,1.0,199.5317283674664,199.27875,0.25297836746639746,1.3329179552804122,199.55365132950573,5.2689009286830055,2.4075042978229253
1452,123069447.36088806,5.545454545454546,1.0,213.330958433971,199.27875,14.052208433971003,68.90623980372989,214.52923957900128,4.903587939754017,4.437193428125434
1037,510.3244905427326,5.545454545454546,1.0,199.76,199.27875,0.48124999999998863,2.0211,199.83,4.199688311688411,2.4350602409638187
1032,175957.9992037505,5.545454545454546,1.0,199.51555375949204,199.27875,0.2368037594920338,1.1635165346344238,199.5196162243735,4.913420872752509,2.2391843827380256
1280,12642599.898239331,5.545454545454546,1.0,200.4427939244647,199.27875,1.1640439244646927,7.957282844999972,201.03564423348,6.835895688952869,3.9089752099740362
1277,5025376.613487144,5.545454545454546,1.0,199.87533294872588,199.27875,0.5965829487258816,3.8298874424941007,200.1133965369333,6.419706514699367,3.4398233831793905
1190,99234138.06890872,5.545454545454546,1.0,210.393866839948,199.27875,11.115116839948001,55.43968980847882,211.58211736479055,4.987773912481713,4.40622895186304
1459,2233.1343817850466,5.545454545454546,1.0,199.5046307542265,199.27875,0.22588075422649467,1.08734491070957,199.5029276445785,4.813800602149884,2.162030507630682
1196,4130.72907165968,5.545454545454546,1.0,199.4966469846761,199.27875,0.21789698467608787,1.0851601762853544,199.4984471531883,4.980152331609757,2.1770817013281683
1042,3929378.577720019,5.545454545454546,1.0,199.8012700204579,199.27875,0.5225200204579039,3.2928962013236385,199.9929347206585,6.301952216946539,3.316326977809628
1052,854186272.4625124,5.545454545454546,1.0,302.3054242335784,199.27875,103.02667423357838,471.2565215052867,303.52084278884894,4.574121459427787,4.508732506657168
1390,494.8696481433868,5.545454545454546,1.0,199.49860332388815,199.27875,0.21985332388814527,1.0695278730658548,199.50308474508148,4.864733696771391,2.1259397815623142
1058,40210.60131132588,5.545454545454546,1.0,199.5066882917073,199.27875,0.2279382917072894,1.106888228492894,199.5076342376532,4.85608723397086,2.180483794020747
1178,139178650.4516809,5.545454545454546,1.0,215.32135527155015,199.27875,16.042605271550144,78.12270385910084,216.5178177615781,4.869701805706281,4.459613915521354
1179,3072409.730567643,5.545454545454546,1.0,199.72163318080365,199.27875,0.44288318080364775,2.776194727102012,199.8700991176212,6.268458246855028,3.190664914925944
1181,37811.97676071748,5.545454545454546,1.0,199.49973587184408,199.27875,0.22098587184407847,1.1009437577143553,199.50386290642817,4.981964451062965,2.1850065636282534
1306,329252601.6907972,5.545454545454546,1.0,238.51659108903763,199.27875,39.23784108903763,181.75914070167977,239.6692339067636,4.632241113603473,4.469204930645421
1067,2356606901.6680965,5.545454545454546,1.0,485.1761000221934,199.27875,285.8973500221934,1310.0130563962684,487.0061401702293,4.582109824713576,4.548559470370911
1182,368080.8631943103,5.545454545454546,1.0,199.52799934824023,199.27875,0.2492493482402267,1.2936257043682038,199.5477308733581,5.190086608055666,2.3617907393773425
1065,107577.02566488468,5.545454545454546,1.0,199.51001077605795,199.27875,0.23126077605795103,1.1495218089140262,199.51501679529932,4.970673490371625,2.232008391582546
1401,1878406.7898816564,5.545454545454546,1.0,199.6407383516846,199.27875,0.36198835168460164,2.106129840881687,199.72723490644344,5.818225451400011,2.89607913786999
1405,1914.859416535452,5.545454545454546,1.0,199.59875,199.27875,0.3199999999999932,2.6971,199.73,8.428437500000179,3.694657534246627
1299,702118.9334952404,5.545454545454546,1.0,199.5482460839941,199.27875,0.26949608399408476,1.4790545826300108,199.5841392998556,5.488222911107217,2.5320237535732524
1407,5447.873881359374,5.545454545454546,1.0,199.49999841585665,199.27875,0.22124841585664967,1.0879578202698057,199.49911161240448,4.917358689585876,2.1797886349078417
1419,516243.6918724502,5.545454545454546,1.0,199.5381017181924,199.27875,0.25935171819239144,1.33545830100436,199.55750030073375,5.149217095271736,2.3954396064839893
1294,60669668.13773669,5.545454545454546,1.0,205.60900242129296,199.27875,6.330252421292954,34.148854672007595,206.8269245380349,5.3945486529323405,4.362997816838717
1421,29565.46004254817,5.545454545454546,1.0,199.503616991021,199.27875,0.2248669910210026,1.102112171567203,199.50556819566896,4.901173651869009,2.1799475936355375
1422,249648454.30386373,5.545454545454546,1.0,228.6858292445436,199.27875,29.40707924454361,137.1532993043084,229.8697145644889,4.663955170922211,4.44297270769336
1425,11051.104257708676,5.545454545454546,1.0,199.50035468168255,199.27875,0.22160468168254965,1.0885388054118883,199.50123950697224,4.912074948719848,2.17169395123552
1426,3408429041.825955,5.545454545454546,1.0,613.0481792962112,199.27875,413.7694292962112,1895.298386298741,615.5480675797261,4.580566499372591,4.550011232343519
1433,8842552141.545193,5.545454545454546,1.0,1267.2685909227232,199.27875,1067.9898409227233,5085.932833461167,1277.6840747775668,4.762154693407024,4.714941985687447
1455,319281402.6537006,5.545454545454546,1.0,237.3216329033948,199.27875,38.0428829033948,177.19456790874796,238.464303637516,4.657758676142175,4.489996061663717
1546,1161738853.3162596,5.545454545454546,1.0,339.8431310606818,199.27875,140.5643810606818,645.6063693178357,341.124322703189,4.592958503755847,4.542546673493132
2516,115728164.50903256,5.545454545454546,1.0,212.4707742677197,199.27875,13.192024267719688,65.03661931323231,213.6633789863041,4.929995427037994,4.4353091721886075
2509,1497.242525164446,5.545454545454546,1.0,199.50359141411204,199.27875,0.22484141411203495,1.0804388298667575,199.50059449712057,4.8053372824296146,2.1583114398609182
2505,1148418.4655350696,5.545454545454546,1.0,199.5910062381584,199.27875,0.31225623815839754,1.7049291138554952,199.64235625526436,5.460032196348434,2.6541799817203238
2497,81567.8844690394,5.545454545454546,1.0,199.51113565478025,199.27875,0.23238565478024498,1.1246563554742584,199.5117823131459,4.839611793326001,2.1975287667936056
2493,37092161.06041179,5.545454545454546,1.0,202.80206894173116,199.27875,3.523318941731162,21.3566466066362,204.00839753112584,6.061513862308116,4.2641676252554666
2490,755318665.2841893,5.545454545454546,1.0,290.57475572279463,199.27875,91.29600572279463,415.7394911146217,291.7479651063983,4.553753341377788,4.48246482429771
2488,1592.2209681535842,5.545454545454546,1.0,199.82,199.27875,0.5412499999999909,1.3844,199.66,2.557782909930759,2.0975757575757683
2483,32422.867315402316,5.545454545454546,1.0,199.5031153011576,199.27875,0.22436530115760434,1.1004444010348775,199.50331574812895,4.904699591947489,2.18638976651478
2475,399.0264362361955,5.545454545454546,1.0,199.82,199.27875,0.5412499999999909,3.6499,199.99,6.74346420323337,3.686767676767643
2473,915.382638385553,5.545454545454546,1.0,199.49952133046395,199.27875,0.22077133046394692,1.0835256101190878,199.49714380657,4.90790904707635,2.1795013752555623
2472,306062.1909332746,5.545454545454546,1.0,199.52099686617677,199.27875,0.24224686617677094,1.2336138672612378,199.53315845331304,5.092383182208238,2.313784691203126
2471,1766356.920063604,5.545454545454546,1.0,199.6277195170994,199.27875,0.34896951709939117,2.056456436757795,199.7120943232769,5.892940030553124,2.887898933521163
2467,183557846.92843813,5.545454545454546,1.0,220.68406588462992,199.27875,21.405315884629914,101.76998512084656,221.8568340907773,4.754425754301645,4.452496995719566
2465,1298740.9597953376,5.545454545454546,1.0,199.59533131656,199.27875,0.31658131655999,1.775854402979985,199.6562705771921,5.609473175096461,2.7059790042365353
2458,1660990.9982561069,5.545454545454546,1.0,199.61770112435107,199.27875,0.33895112435106967,1.918156173748808,199.68888617596556,5.65909370391134,2.7844312176249746
2457,67824.35037163955,5.545454545454546,1.0,199.5059341669468,199.27875,0.22718416694678467,1.1197902740719454,199.5077636314448,4.92899786600993,2.2053376900698827
2511,9885340.946089877,5.545454545454546,1.0,200.24588899486324,199.27875,0.9671389948632338,6.628419530488483,200.72875364161877,6.853636928811695,3.8342186942737424
2518,4529.950841744237,5.545454545454546,1.0,199.5043256401319,199.27875,0.22557564013189335,1.0849627988341737,199.5001742827266,4.809751612362928,2.1691695001185143
2248,254493.16735987336,5.545454545454546,1.0,199.5189825282734,199.27875,0.24023252827339547,1.216695852532789,199.5305645066,5.064659067102411,2.293210038360275
2521,36666.8658509449,5.545454545454546,1.0,199.507861544034,199.27875,0.22911154403399792,1.1063034219442187,199.50689726042728,4.8286673053019715,2.182500298012421
2587,8315080232.022388,5.545454545454546,1.0,1204.3213068579423,199.27875,1005.0425568579424,4722.228479415489,1213.5634809557132,4.698535845266652,4.654443578993377
2584,352.84120682735124,5.545454545454546,1.0,199.97875,199.27875,0.6999999999999886,1.3739000000000003,199.81,1.962714285714318,1.6961728395061686
2572,1532176680.2292612,5.545454545454546,1.0,384.79511621513547,199.27875,185.51636621513546,853.2637527754813,386.2722643207038,4.599398803370197,4.55627402098512
2563,325477.42251006514,5.545454545454546,1.0,199.521532677107,199.27875,0.24278267710698742,1.278954214293523,199.53905708528137,5.2678973209028594,2.3725765771651974
2560,29002630.90351479,5.545454545454546,1.0,201.9387747910048,199.27875,2.660024791004787,17.060341405429476,203.0473096048835,6.413602408188524,4.215230133332118
2559,3514874716.6989274,5.545454545454546,1.0,625.5049252724183,199.27875,426.2261752724183,1967.1433590271367,628.1952294311707,4.615257046965397,4.5833299723164895
2551,996163330.3274564,5.545454545454546,1.0,319.78070659943336,199.27875,120.50195659943336,548.5561790303709,321.0251205140868,4.552259519352488,4.495436486514633
2546,694.0685042305439,5.545454545454546,1.0,199.50069318726804,199.27875,0.22194318726803886,1.085777402477927,199.4991790848092,4.892141163885526,2.1751259928947366
2545,583817.5264434903,5.545454545454546,1.0,199.5512012415705,199.27875,0.2724512415705078,1.4260357811695143,199.5792544557495,5.234095366750126,2.46184689131891
2542,137582.84121315283,5.545454545454546,1.0,199.50947922006068,199.27875,0.23072922006068097,1.1655112926190014,199.51681555973212,5.05142474937711,2.255178410694739
2536,1381127.341516649,5.545454545454546,1.0,199.6033060084677,199.27875,0.3245560084677095,1.84127730200792,199.6671771311894,5.673218963657273,2.7598027808978354
2535,1407.929693175962,5.545454545454546,1.0,199.49058071760868,199.27875,0.21183071760867733,1.080998085134313,199.4959627827389,5.1031224240635416,2.1795951687435497
2532,13705.498129880796,5.545454545454546,1.0,199.502986612468,199.27875,0.22423661246799043,1.0944519773819577,199.50375307037285,4.880790720731164,2.1725961423359674
2530,23117.44855496748,5.545454545454546,1.0,199.49824570922664,199.27875,0.21949570922663497,1.1008850380814943,199.50253460231775,5.015519628881684,2.1906651462487874
2522,2216031655.68484,5.545454545454546,1.0,467.8280813256024,199.27875,268.5493313256024,1231.4667513727686,469.6386284114765,4.5856258337864855,4.5502253636183
2455,4443715.473566187,5.545454545454546,1.0,199.82447788329227,199.27875,0.5457278832922725,3.500142379016111,200.03431709814717,6.413713658720199,3.3840128769853184
2448,451.2570916731599,5.545454545454546,1.0,199.4956623675265,199.27875,0.2169123675265041,1.082308419175993,199.49894221155768,4.989611387851123,2.1692059603397222
2442,673.049094921332,5.545454545454546,1.0,199.5114181339705,199.27875,0.2326681339704919,1.086136268022669,199.50527190567703,4.66817801599087,2.1496074802878877
2440,2665075493.980973,5.545454545454546,1.0,522.5550393482742,199.27875,323.27628934827425,1489.1557128533625,524.7476831904092,4.606448916669713,4.571500549960647
2326,7495339.671683494,5.545454545454546,1.0,200.0513175995185,199.27875,0.77256759951851,5.132937590271844,200.4063559093281,6.643998005444265,3.649814073539967
2317,46894.135164783904,5.545454545454546,1.0,199.50415336685955,199.27875,0.22540336685955253,1.101443001188512,199.50452520981457,4.886541920533132,2.1831277798651945
2316,429260.7717194858,5.545454545454546,1.0,199.53417600278632,199.27875,0.2554260027863222,1.3065506896511672,199.5518142130537,5.115182774653402,2.3677365655749183
2314,577.1235299196736,5.545454545454546,1.0,199.32875,199.27875,0.05000000000001137,1.9011,199.67,38.02199999999136,2.8374626865672172
2313,30488.793140740872,5.545454545454546,1.0,199.5021246293157,199.27875,0.22337462931568552,1.1055133655355935,199.5029644570454,4.949144712281627,2.1979950074996784
2312,170629.22663454444,5.545454545454546,1.0,199.50757946716317,199.27875,0.2288294671631661,1.1752273234962851,199.5177551712719,5.135821614522631,2.269851444668899
2297,1079913.5281311972,5.545454545454546,1.0,199.5796339856322,199.27875,0.300883985632197,1.7226346980563778,199.63689564219496,5.725245544181738,2.7047361984132854
2294,8219740.308763323,5.545454545454546,1.0,200.10714828486755,199.27875,0.8283982848675464,5.558510218403953,200.50237762908984,6.709948970129398,3.699808963323947
2292,1959537546.2707915,5.545454545454546,1.0,436.7622283315005,199.27875,237.48347833150052,1084.543760490691,438.37356193142057,4.566817734481675,4.530758333292495
2283,155591.77826811312,5.545454545454546,1.0,199.50993380467872,199.27875,0.23118380467872157,1.1620206868079104,199.518684906265,5.026393126554787,2.240320997916617
2279,198990.06122569848,5.545454545454546,1.0,199.51165498535048,199.27875,0.23290498535047277,1.1914314134007735,199.5242927605932,5.115525593442841,2.272454443301406
2269,372350195.3060149,5.545454545454546,1.0,243.7620941459445,199.27875,44.4833441459445,205.11731112834585,244.89929800919327,4.611103662876168,4.468855081122644
2266,11752.137429066472,5.545454545454546,1.0,199.49495547394164,199.27875,0.2162054739416419,1.0927322054077735,199.4999189077298,5.054137554827697,2.185818916851944
2261,2945.2027138648123,5.545454545454546,1.0,199.50362812540587,199.27875,0.2248781254058656,1.0868200081619388,199.5012270344048,4.8329289751967615,2.1683188127562585
2259,7970810.866046621,5.545454545454546,1.0,200.08220506140304,199.27875,0.8034550614030422,5.346068620963107,200.45900731398132,6.653848955319886,3.6641821941076063
2337,196.7084600099326,5.545454545454546,1.0,199.695,199.27875,0.4162499999999909,1.3651,199.57,3.279519519519591,2.394912280701783
2351,100.0,5.545454545454546,1.0,199.8275,199.27875,0.5487499999999841,1.9571,199.73,3.5664692482916753,2.6809589041096267
2352,41466.38353272696,5.545454545454546,1.0,199.49791665812697,199.27875,0.21916665812696579,1.1097299921136132,199.50295541463936,5.06340700541564,2.2064182227948326
2417,6967.416718726147,5.545454545454546,1.0,199.49664167534783,199.27875,0.21789167534782905,1.0870225379599865,199.49991188719773,4.988820872686988,2.1744282658556697
2437,1365.2914660858753,5.545454545454546,1.0,199.51818269589305,199.27875,0.2394326958930435,1.0829838961524263,199.5068982048687,4.523124513605293,2.136491874996811
2435,602050.2224575036,5.545454545454546,1.0,199.54334399862333,199.27875,0.2645939986233259,1.420635144272142,199.5710492404233,5.369113251485905,2.487762952314044
2430,506416109.5446302,5.545454545454546,1.0,259.9946553320217,199.27875,60.71590533202169,278.4543374752673,261.16883602453674,4.58618439357125,4.479001945047953
2429,7640.795288734611,5.545454545454546,1.0,199.4972746715355,199.27875,0.21852467153550492,1.0872002582447289,199.50027108633836,4.975183125114938,2.173222254762493
2425,134963716.33045778,5.545454545454546,1.0,214.7185389366305,199.27875,15.439788936630492,75.04293702121457,215.89375902236543,4.860360289199108,4.442050873453693
2420,4635645144.759123,5.545454545454546,1.0,760.9896430863603,199.27875,561.7108930863603,2612.5997921639664,764.7155127771924,4.651146745274694,4.618221938688362
2413,13864466.794442711,5.545454545454546,1.0,200.53037266385272,199.27875,1.2516226638527144,8.592624166266772,201.17414107160351,6.865187419838792,3.9521925593951326
2353,173.94048143208846,5.545454545454546,1.0,199.5087726147188,199.27875,0.23002261471879137,1.0788214184887088,199.5056327659669,4.690066756295228,2.1336066234269997
2402,141879.57093941685,5.545454545454546,1.0,199.509171501022,199.27875,0.23042150102199344,1.1685563498660043,199.5186393120769,5.071385893604031,2.253119504548294
2386,15030.090744981337,5.545454545454546,1.0,199.4995832696841,199.27875,0.22083326968410688,1.0987933920577249,199.5022315069794,4.975669624552064,2.1878225017507638
2377,259.43189759960745,5.545454545454546,1.0,199.475,199.27875,0.19624999999999204,2.1524000000000005,199.74,10.967643312102359,2.908648648648614
2365,11396.231656979162,5.545454545454546,1.0,199.495754626441,199.27875,0.21700462644099616,1.090697236443311,199.49796199487395,5.026147388336317,2.190322248828262
2361,127.8924011542576,5.545454545454546,1.0,199.49926714657067,199.27875,0.22051714657067123,1.0815936803641066,199.4999700059988,4.904805350442343,2.1633171338016703
2359,7582277346.385584,5.545454545454546,1.0,1116.090231680496,199.27875,916.811481680496,4324.27941272162,1123.9086274117765,4.716650586438237,4.675358499814726
2592,25351.67611427937,5.545454545454546,1.0,199.50331423038395,199.27875,0.22456423038394746,1.0951630773016094,199.50263821482235,4.876836686898712,2.178829712915219
2594,3974955036.0974417,5.545454545454546,1.0,681.130101479759,199.27875,481.851351479759,2218.519528139622,684.0722044830641,4.6041575297580435,4.5735861746683115
2598,68611038.04261534,5.545454545454546,1.0,206.60756437607344,199.27875,7.3288143760734386,38.35381552943829,207.8232819551052,5.233290619919771,4.346887668850548
2745,53647470.391817965,5.545454545454546,1.0,204.80854988763235,199.27875,5.52979988763235,30.287109715513825,206.04186994145687,5.477071563340353,4.301003848027309
2812,61847.03226021928,5.545454545454546,1.0,199.5052774016869,199.27875,0.22652740168689434,1.112219356577452,199.50876575832197,4.909866745899285,2.186112839523267
2802,1786844712.4853928,5.545454545454546,1.0,415.8232964076705,199.27875,216.5445464076705,992.8868956725632,417.360986426045,4.585139234138629,4.546997666219266
2801,778907363.7971138,5.545454545454546,1.0,293.2848868537176,199.27875,94.00613685371758,429.9718152538516,294.48504745585814,4.573869639201623,4.503027717011123
2791,566136.9956667599,5.545454545454546,1.0,199.544885749196,199.27875,0.26613574919599614,1.378922826126109,199.56759245697916,5.181276210700273,2.429424156665189
2788,160450.92940172824,5.545454545454546,1.0,199.51589979210232,199.27875,0.2371497921023149,1.1869682690855512,199.52478051885785,5.005141512303965,2.2618375233686328
2785,187119.99635182176,5.545454545454546,1.0,199.51037151922043,199.27875,0.2316215192204254,1.1917005442124031,199.522777582181,5.145033795751538,2.2795555602072852
2784,69942.51350765792,5.545454545454546,1.0,199.506194722534,199.27875,0.2274447225339884,1.1203488173135134,199.5087491846384,4.925807048110747,2.2021633668265004
2775,3330.7156878694445,5.545454545454546,1.0,199.50203858881736,199.27875,0.22328858881735414,1.0983459828873956,199.50135974181288,4.918952592717678,2.1907342997183306
2774,29908386.7757164,5.545454545454546,1.0,202.05354514989983,199.27875,2.7747951498998304,17.582931750381302,203.17652669084688,6.336659393042417,4.209941190826191
2773,500609.5903441069,5.545454545454546,1.0,199.5386489658031,199.27875,0.259898965803103,1.362338241900003,199.562172964898,5.2417993957394104,2.4233435738895635
2772,860.7786484418891,5.545454545454546,1.0,199.4965224455109,199.27875,0.2177724455108887,1.0837580888381406,199.497324535093,4.976562054467778,2.179176799784286
2760,660236.4533430643,5.545454545454546,1.0,199.55684597861747,199.27875,0.27809597861747193,1.43172157064818,199.5827026204693,5.148300157973695,2.4570364373771207
2756,124.0192636886994,5.545454545454546,1.0,199.4988902219556,199.27875,0.220140221955603,1.0839011941662862,199.5001599680064,4.9236853880563585,2.1671090521031995
2755,3132.033346410155,5.545454545454546,1.0,199.50075531037328,199.27875,0.22200531037327664,1.090384267831618,199.5039767649687,4.911523359501,2.1635605917255156
2754,10000000000.0,5.545454545454546,1.0,1405.892628496708,199.27875,1206.6138784967081,5750.741518172857,1418.9798819951654,4.766016387394425,4.713800287237561
2819,4178640.973727456,5.545454545454546,1.0,199.8078368545376,199.27875,0.52908685453761,3.407955879897704,200.0141348198196,6.441203085410338,3.3604564336958362
2821,227647090.20347863,5.545454545454546,1.0,225.92244839506864,199.27875,26.64369839506864,126.05910341410676,227.1077865263343,4.731291487575105,4.4848463359432955
2831,434239723.3039088,5.545454545454546,1.0,251.29371697234225,199.27875,52.01496697234225,238.05057142277312,252.45748566927057,4.576578344255241,4.453082079010196
2859,3229.847148367634,5.545454545454546,1.0,199.50140685166932,199.27875,0.22265685166931348,1.084850490855907,199.5019164023931,4.872297810386316,2.161416693464102
2909,34479.63060064366,5.545454545454546,1.0,199.5032424289511,199.27875,0.22449242895109478,1.095685011804289,199.50287464760595,4.880721443140435,2.178843210769422
2893,284.5051618053608,5.545454545454546,1.0,199.46625,199.27875,0.1875,1.1674999999999998,199.45,6.226666666666666,2.5944444444445094
2890,312.00167690565814,5.545454545454546,1.0,199.90375,199.27875,0.625,3.24,200.0,5.184,3.24
2887,4967.756120682693,5.545454545454546,1.0,199.4993397640864,199.27875,0.22058976408638387,1.0898992298362151,199.50091993061096,4.940842265960292,2.1757952982762863
2873,112223412.96996666,5.545454545454546,1.0,212.0449047979894,199.27875,12.766154797989401,62.91855557386232,213.2132393076436,4.928543995390973,4.426756927959835
2872,44096.82748428131,5.545454545454546,1.0,199.50255337222268,199.27875,0.223803372222676,1.102916844497032,199.50531407384148,4.928061778263426,2.182636307974738
2858,106.34355766636436,5.545454545454546,1.0,199.49632421757457,199.27875,0.2175742175745654,1.0838787281738729,199.4984753099729,4.981650584598398,2.1743879917198354
2832,300235773.2429774,5.545454545454546,1.0,234.8774667747682,199.27875,35.59871677476821,166.0203624094472,236.0563974191588,4.663661430827746,4.480207844586959
2856,1440779971.8683634,5.545454545454546,1.0,373.7635064750704,199.27875,174.4847564750704,789.2904976586661,375.1323425619166,4.5235498710824995,4.481235451582116
2855,9403484535.822449,5.545454545454546,1.0,1334.9193179546137,199.27875,1135.6405679546137,5459.088132079447,1346.6438828351495,4.807056287106522,4.756778835080154
2854,1207.2660977271032,5.545454545454546,1.0,199.5010063112136,199.27875,0.22225631121358447,1.0859115859948112,199.50186382504072,4.885852644927905,2.163757441387041
2851,144.63290587044145,5.545454545454546,1.0,199.49824860027996,199.27875,0.21949860027996237,1.0839771735954749,199.49982403519297,4.9384240820347,2.1687175831329766
2849,181453.1900217787,5.545454545454546,1.0,199.51350684264924,199.27875,0.23475684264923302,1.177456060771821,199.5214911063657,5.0156410670897555,2.25786412538769
2839,262441.02152311266,5.545454545454546,1.0,199.52011636369485,199.27875,0.24136636369485132,1.2193746169623203,199.53218497565368,5.051965809552159,2.2912608824865335
2753,8910.796540002068,5.545454545454546,1.0,199.50146856856108,199.27875,0.22271856856107775,1.0868314105149055,199.50081434300128,4.879841934763763,2.1701283633406763
