,True NSB Background,True gain,ADC noise,Baseline mean,Offset,Baseline mean - offset,Signal Variance,Signal mean,Baseline/Var,Var/(Mean - Offset)
330,395970444.66607225,2.0,1.0,216.46638139975764,199.35,17.116381399757643,29.15914227083868,216.8635238312356,1.7035810075634068,1.6323286797340577
331,148007528.40235096,2.0,1.0,205.65038656289,199.35,6.300386562889997,11.72708403149247,206.02334575880715,1.8613277002027695,1.6697289915973326
316,3408429041.825955,2.0,1.0,349.0711474623045,199.35,149.72114746230451,242.89876451356,349.464096308443,1.6223410562273104,1.6143303982342145
315,2190622.8463772726,2.0,1.0,199.594903220514,199.35,0.24490322051400426,1.2421538367850729,199.5957270566391,5.072019200801171,2.085105625037231
314,106.34355766636436,2.0,1.0,199.50179164333147,199.35,0.1517916433314781,1.077238187679739,199.4994519561565,7.096821432569237,2.1568404616323336
305,321.7455291766534,2.0,1.0,199.5039213137051,199.35,0.15392131370509787,1.0821256350762682,199.5011240899272,7.030382011613693,2.159396558312467
299,3037.181771274528,2.0,1.0,199.49188545609965,199.35,0.14188545609965786,1.0807613208713294,199.49753938209795,7.617139561592708,2.1722126122240324
300,1544.0016007044983,2.0,1.0,199.4922788186681,199.35,0.1422788186681032,1.08106449557006,199.49152350493875,7.59821107379224,2.1994156631528003
301,20052581.20824496,2.0,1.0,200.26133018275488,199.35,0.911330182754881,2.5264275948833066,200.3858491962225,2.7722417655981837,1.823017686029451
302,21324628.26078452,2.0,1.0,200.30777825994792,199.35,0.9577782599479292,2.6062905923205717,200.43802469333312,2.721183703274144,1.8124101793270269
303,429260.7717194858,2.0,1.0,199.51617120588213,199.35,0.16617120588213652,1.115458339828683,199.5194010322601,6.712705332474182,2.1475859125171763
304,11396.231656979162,2.0,1.0,199.497302931163,199.35,0.1473029311630114,1.091243507120372,199.5004867069644,7.4081588092280235,2.1803646169526996
306,82513981.97985631,2.0,1.0,202.77064285314327,199.35,3.4206428531432778,6.899778976994994,203.1055930183261,2.017100081247795,1.6805803561620762
313,243.9563837176981,2.0,1.0,199.495468637491,199.35,0.1454686374910068,1.082054139063402,199.50086806944557,7.438401553257807,2.160357597283376
307,461785970.5619533,2.0,1.0,219.48933765153365,199.35,20.13933765153365,34.60670186749361,219.8903198454567,1.718363456946075,1.6565903310006045
308,936740647.1887628,2.0,1.0,240.1782188266161,199.35,40.82821882661611,67.471274071133,240.5843642137512,1.652564721416359,1.6225154657726246
309,48919551.9576891,2.0,1.0,201.3972282552177,199.35,2.0472282552177035,4.592377248364173,201.6677986032782,2.243217011420066,1.721410770183727
310,434239723.3039088,2.0,1.0,218.19912069848175,199.35,18.849120698481755,31.84762744540511,218.60888380501385,1.6896081230977713,1.6241427998702256
311,50447315.82154529,2.0,1.0,201.45781903085816,199.35,2.107819030858167,4.65450331989576,201.72995620262785,2.2082082245935264,1.7049736239047903
312,1424260.1250216549,2.0,1.0,199.55997135553147,199.35,0.20997135553147928,1.1778582086425906,199.56121955024983,5.609613776418203,2.0987476436240655
332,5683174.419607092,2.0,1.0,199.73213428297052,199.35,0.3821342829705259,1.491747545859147,199.75194462227915,3.903726026000671,1.9838529349909304
334,46894.135164783904,2.0,1.0,199.5024495822656,199.35,0.15244958226560357,1.0835398858376497,199.4982755291888,7.107529386009498,2.1745797703565617
369,232064.8416898508,2.0,1.0,199.5038225194289,199.35,0.1538225194288998,1.1037424531394269,199.5098258931261,7.175428261332056,2.1649399687638375
335,152629822.44272473,2.0,1.0,205.86071904234345,199.35,6.510719042343453,11.86471420172477,206.22615557519788,1.822335463189364,1.6419123665767283
354,15030.090744981337,2.0,1.0,199.50449080474212,199.35,0.1544908047421245,1.0805355407513684,199.50406350802228,6.99417381218898,2.1436496067547086
355,43257368.892689504,2.0,1.0,201.15944388226492,199.35,1.8094438822649295,4.18752116462552,201.406685091933,2.314258654644701,1.7399539219575109
356,1235434427.4089367,2.0,1.0,253.49788474536956,199.35,54.147884745369566,89.21447109892303,253.9198492974815,1.647607686218106,1.6244485780665496
357,1067.5313417871705,2.0,1.0,199.975,199.35,0.625,1.1026315789473689,199.55,1.7642105263157901,2.0047846889951746
358,239312.25637410436,2.0,1.0,199.51836056166204,199.35,0.16836056166204116,1.107314285785057,199.51496655149305,6.577040815579044,2.1502644833428755
359,110936.66993419628,2.0,1.0,199.50520676951044,199.35,0.15520676951044265,1.0933622301102113,199.50264548117727,7.0445524609456385,2.1752154770185133
360,7495339.671683494,2.0,1.0,199.80399771124928,199.35,0.45399771124928634,1.6323477696598327,199.832921198153,3.5954977948413585,1.959786559976567
361,479.8828455070055,2.0,1.0,199.4983163653092,199.35,0.14831636530919923,1.0806387736569871,199.5,7.286038674182378,2.1612775473139743
362,98096.32883025194,2.0,1.0,199.50214705517155,199.35,0.1521470551715538,1.091851228904643,199.50242125739828,7.176288937525102,2.173178807279455
363,1298740.9597953376,2.0,1.0,199.55843208011413,199.35,0.20843208011413594,1.173078188229658,199.55913185650627,5.628107667434344,2.098034970784221
364,383978739.524497,2.0,1.0,215.98692401681404,199.35,16.63692401681405,28.155781905397653,216.3991017042023,1.692367043147045,1.6182319285252147
365,8125.4935440443505,2.0,1.0,199.4965365817406,199.35,0.14653658174060524,1.0787265978359255,199.49741637085356,7.361483289854923,2.1686592180005078
366,13864466.794442711,2.0,1.0,200.03066515073337,199.35,0.6806651507333754,2.0673555655019524,200.1044474043142,3.0372578400326535,1.8718460991681993
367,2748306142.488841,2.0,1.0,319.8967628884534,199.35,120.5467628884534,198.188871381309,320.36855177378715,1.6440828988887979,1.632950780781363
368,7879.418302766868,2.0,1.0,199.48648599053803,199.35,0.13648599053803423,1.0839350223465003,199.4941780159212,7.941731001647694,2.193410041371319
353,234756537.943836,2.0,1.0,209.46148812142545,199.35,10.111488121425452,17.83228035506686,209.846806383234,1.763566365397953,1.6440120460369212
352,2356606901.6680965,2.0,1.0,302.7020417549894,199.35,103.35204175498941,168.86239866728593,303.1264728232612,1.633856436698155,1.621704779666397
351,3168361.4793772227,2.0,1.0,199.6388882222596,199.35,0.288888222259601,1.302755155417592,199.6416120697241,4.509547482510066,2.0304405370332437
342,24583.917235044,2.0,1.0,199.50365563793343,199.35,0.15365563793343995,1.0840633429357596,199.5020632915773,7.055148496440792,2.159216499437863
336,85090904.18962507,2.0,1.0,202.92636145296308,199.35,3.5763614529630843,7.151997453872544,203.258572074216,1.9997971535978212,1.6794355782247063
337,90488694.76572478,2.0,1.0,203.13674818420336,199.35,3.7867481842033612,7.49346627305096,203.47808245476503,1.978865746687458,1.6733649611738002
338,72963418.80633998,2.0,1.0,202.3645804585978,199.35,3.0145804585978055,6.266056001941662,202.68864864432476,2.0785831023585417,1.6987402721542548
339,844392.2534761537,2.0,1.0,199.5370482773843,199.35,0.1870482773842923,1.134713353699234,199.5381062262977,6.066419694248002,2.108716268730628
340,101159.88972495176,2.0,1.0,199.50327100738187,199.35,0.15327100738187482,1.093432492330879,199.50124772456027,7.133981246737624,2.1814213586507747
341,150879.78333874908,2.0,1.0,199.50365792741377,199.35,0.15365792741377504,1.0932332463386558,199.50432985354132,7.114720761492259,2.167694889886354
343,242088014.6463368,2.0,1.0,209.7136814224064,199.35,10.363681422406415,18.31189213517217,210.11064405044252,1.7669292781985384,1.648139572470854
350,279089.11906362703,2.0,1.0,199.50426589975416,199.35,0.15426589975416505,1.105961931159569,199.50966195411596,7.169192497642104,2.169991152425607
344,609033341.1268386,2.0,1.0,225.858280805673,199.35,26.508280805672996,44.65766979800787,226.27713806908852,1.6846686560092103,1.637183112278763
345,19445301.941784672,2.0,1.0,200.2316344692425,199.35,0.8816344692424991,2.474085751996247,200.35513958883288,2.8062488914731105,1.8257054641338144
346,3132.033346410155,2.0,1.0,199.4891456582633,199.35,0.13914565826331682,1.0881907700302726,199.4939309056956,7.820515448430302,2.203123468246568
347,214067589.23533893,2.0,1.0,208.5060348482364,199.35,9.156034848236402,16.35659164362232,208.89697512668636,1.786427412601303,1.652685940325156
348,688752897.7809489,2.0,1.0,229.36070515820165,199.35,30.01070515820166,49.36717355156392,229.7792656051898,1.6449854574001008,1.6039100537616446
349,4178640.973727456,2.0,1.0,199.67647867799147,199.35,0.32647867799147434,1.3872300102904558,199.68556888695076,4.249067715003067,2.0234728219078124
444,1800.6350911665115,2.0,1.0,199.50771074261536,199.35,0.15771074261536455,1.0822024384657505,199.50168194668947,6.861944979265602,2.1571484595111476
446,287805.10794409853,2.0,1.0,199.51489806295305,199.35,0.16489806295305698,1.101744312956824,199.5124767542207,6.681366010166339,2.1498425126271283
1,47438055.420165226,2.0,1.0,201.3195312125042,199.35,1.9695312125041937,4.401806624818287,201.5743596717168,2.2349514426945976,1.70986466000798
539,510.3244905427326,2.0,1.0,199.49331446515723,199.35,0.143314465157232,1.0824693166537371,199.49689975198012,7.55310579058539,2.17844607959683
541,12259727.05445816,2.0,1.0,199.97744798457737,199.35,0.6274479845773726,1.9504349676639463,200.03848461335403,3.108520571593982,1.87815490242514
542,124.0192636886994,2.0,1.0,199.49894891591327,199.35,0.1489489159132802,1.0832469911471283,199.49995999679973,7.272607420505212,2.166667329548456
543,5618.011679391243,2.0,1.0,199.49360786403605,199.35,0.1436078640360563,1.0811952084580227,199.49694729890984,7.528802240151431,2.175673780358289
544,6501621798.462561,2.0,1.0,485.0351672799264,199.35,285.6851672799264,460.24527855579055,485.41718593768746,1.6110226615469425,1.6069052457484898
545,69942.51350765792,2.0,1.0,199.50164585525783,199.35,0.1516458552578399,1.0919822232276482,199.5019752286894,7.200870880189743,2.175370737075439
546,5242428962.312081,2.0,1.0,429.6300828900532,199.35,230.2800828900532,374.2223363979152,430.1026476822781,1.6250746990419793,1.6192905626611398
547,189290381.96283627,2.0,1.0,207.45391384599387,199.35,8.103913845993873,14.401697467278616,207.82734402809277,1.777128649312828,1.6314870499490708
548,1660990.9982561069,2.0,1.0,199.57232375665384,199.35,0.22232375665385007,1.2048908184206628,199.575854431267,5.419532471721561,2.0923531243297773
549,1323.9445097305402,2.0,1.0,199.9,199.35,0.5500000000000114,0.8921052631578948,199.45,1.622009569377957,1.9824561403509275
550,33435.43760815394,2.0,1.0,199.5028180159052,199.35,0.15281801590521127,1.0851241846840507,199.50087725485355,7.100760851110139,2.1664473165213485
551,522231549.4101893,2.0,1.0,222.07469083586304,199.35,22.724690835863044,38.40330937337508,222.4767966915838,1.689937594784294,1.6357985238736727
552,4309140.465734481,2.0,1.0,199.68896688725823,199.35,0.33896688725823765,1.4112661900992278,199.69774820552627,4.1634337840913425,2.0226009596610854
553,1561910.3166241592,2.0,1.0,199.5705624654616,199.35,0.2205624654615974,1.2044707245477595,199.57267281216716,5.460905245264736,2.103244119429561
554,54688.56075608165,2.0,1.0,199.502882086012,199.35,0.15288208601199926,1.0888645404789536,199.50238608032265,7.1222506762073605,2.16738596694328
555,542.6972188858915,2.0,1.0,199.49332346587727,199.35,0.1433234658772733,1.0841750703058737,199.49997999839988,7.564532881407179,2.1684368850266678
540,5793.462902614208,2.0,1.0,199.48873756894423,199.35,0.1387375689442365,1.0835774668248117,199.49332440441663,7.81026707524578,2.196480565574658
538,34479.63060064366,2.0,1.0,199.50191832521327,199.35,0.15191832521327342,1.0834405149304682,199.50074906520769,7.131730246561498,2.1636396155449873
447,4529.950841744237,2.0,1.0,199.5099929678082,199.35,0.1599929678081935,1.0878252380162352,199.50006697325531,6.799206570881085,2.1753590942724257
537,7819072837.594545,2.0,1.0,543.0613846338439,199.35,343.71138463384386,557.0847331372561,543.5124505059393,1.6207922054450397,1.6170235134293123
522,105529112.8420298,2.0,1.0,203.78049657232904,199.35,4.430496572329048,8.53160748400985,204.1264518606214,1.9256549113014905,1.6642324391154466
523,335642.12403967045,2.0,1.0,199.51449122096545,199.35,0.1644912209654592,1.1109913717340525,199.5143002634312,6.7541073937760165,2.1601998885280627
524,196.7084600099326,2.0,1.0,199.81875,199.35,0.46875,0.8921052631578948,199.45,1.9031578947368424,1.9824561403509275
525,136.005329372376,2.0,1.0,199.49561314905196,199.35,0.1456131490519681,1.0835309681334455,199.49798783902716,7.441161565338736,2.17581812891288
526,251.5751727802654,2.0,1.0,199.4982453596288,199.35,0.1482453596288167,1.079110644894139,199.49997999839988,7.279220392436324,2.158307629000541
527,265485047.96581665,2.0,1.0,210.79653928759976,199.35,11.446539287599762,19.97924922300593,211.1913345705281,1.745440147543092,1.6388073928595706
528,35968849.29689019,2.0,1.0,200.85339498766115,199.35,1.503394987661153,3.626225492229477,201.06473804409995,2.4120244659527788,1.7562641917658834
529,300235773.2429774,2.0,1.0,212.2737343417537,199.35,12.923734341753715,22.27033237544747,212.68671508791016,1.7232118663641185,1.6271495557848976
530,2329586.2698897677,2.0,1.0,199.6034480861196,199.35,0.25344808611961867,1.2521698535215209,199.6023570842588,4.94053781463767,2.0787833101727164
531,6304724447.664194,2.0,1.0,476.31940167179937,199.35,276.96940167179935,447.57027301977325,476.7467863856337,1.6159556626768865,1.6114327688326535
532,1079913.5281311972,2.0,1.0,199.54374409830032,199.35,0.19374409830032846,1.161551021286552,199.5459212253129,5.995284664031404,2.12768979740769
533,516243.6918724502,2.0,1.0,199.52772502353903,199.35,0.17772502353903974,1.123276972616392,199.5242101889136,6.32030847569222,2.142798816910312
534,3694985.0690982207,2.0,1.0,199.64864436380225,199.35,0.29864436380225357,1.3367217312138455,199.65686690299196,4.475965038131279,2.0349963213631383
535,1035.2018554516485,2.0,1.0,199.50936129032257,199.35,0.15936129032257895,1.0784204544167943,199.5047225806452,6.767141833715432,2.13665981228388
536,1161738853.3162596,2.0,1.0,250.1800128984522,199.35,50.830012898452196,84.51976834279591,250.61012678478585,1.6627925810612885,1.6376586071032768
556,3974955036.0974417,2.0,1.0,374.0277636683598,199.35,174.6777636683598,284.34094236959083,374.4641123065232,1.627802740304345,1.6205076846305053
557,2402339.547024263,2.0,1.0,199.60370971161575,199.35,0.2537097116157554,1.2436403066037462,199.6041587493349,4.901823815429051,2.058466103441857
558,526.2619896466969,2.0,1.0,199.5028842307385,199.35,0.15288423073849344,1.0796933670326538,199.50115209216736,7.062163061666286,2.1544225473812673
559,2124281.2706258106,2.0,1.0,199.59259826043817,199.35,0.24259826043817156,1.2377313218401724,199.59499975995007,5.1019793777771945,2.0802215482306026
578,87748304.009562,2.0,1.0,203.0222168671808,199.35,3.6722168671807935,7.372800975084105,203.36566089655392,2.0077248271952675,1.6888166877331
